Date,Primary Keywords,Location,Device Type,Organic_Traffic,Keywords_Ranking,Clicks,Impressions,CTR (%),Average_Position,Conversion_Rate (%),Top_Landing_Pages,Keyword_Difficulty,Organic_Revenue ($),Technical_SEO_Errors,Opportunity_Score,Action_Category
2023-02-12 22:00:00,eco-friendly clothing,Canada,Mobile,7249,69,1885,20820,3.32,11.12,4.09,Blog Post,56.21,3751.55,1,1872.3021582733816,Growth Opportunity
2023-02-12 23:00:00,recycled fabric dresses,United Kingdom,Tablet,1826,56,950,2386,4.63,14.0,8.43,Homepage,56.88,6685.55,15,170.42857142857142,Growth Opportunity
2023-02-13 00:00:00,sustainable outdoor gear,Mexico,Laptop,6507,86,1708,23709,7.35,9.03,2.35,Blog Post,81.44,3291.17,10,2625.5813953488373,Quick Win
2023-02-13 01:00:00,recycled fabric dresses,Mexico,Laptop,2313,12,1331,26954,6.93,5.14,8.65,Category Page,38.97,635.66,16,5243.968871595331,Quick Win
2023-02-13 02:00:00,eco-friendly accessories,Australia,Mobile,3164,59,1883,41919,9.68,47.67,12.51,Category Page,31.57,3589.76,18,879.3580868470735,Low Priority
2023-02-13 03:00:00,recycled fabric dresses,Australia,Laptop,2273,4,1832,39197,7.44,16.62,4.35,Homepage,38.7,6622.72,10,2358.4235860409144,Growth Opportunity
2023-02-13 04:00:00,sustainable outdoor gear,Mexico,Mobile,6920,4,2409,24377,1.17,33.96,1.23,Category Page,19.41,2328.78,0,717.8150765606596,Low Priority
2023-02-13 05:00:00,eco-friendly accessories,United States,Mobile,5903,7,2571,13048,3.86,7.99,12.93,Homepage,54.05,4178.35,4,1633.0413016270338,Quick Win
2023-02-13 06:00:00,eco-friendly clothing,Canada,Mobile,631,10,1440,4854,3.41,35.62,3.38,Homepage,56.41,4014.17,3,136.27175743964068,Low Priority
2023-02-13 07:00:00,sustainable outdoor gear,United Kingdom,Tablet,6213,78,762,2914,9.13,40.98,12.73,Homepage,22.3,9059.57,1,71.10785749145926,Low Priority
2023-02-13 08:00:00,eco-friendly clothing,Germany,Mobile,5911,48,2981,47114,2.69,9.79,4.12,Product Page,11.18,1901.51,16,4812.461695607763,Quick Win
2023-02-13 09:00:00,recycled fabric dresses,United States,Laptop,2305,54,1944,5160,7.68,8.37,2.35,Product Page,10.25,9516.84,9,616.4874551971327,Quick Win
2023-02-13 10:00:00,eco-friendly clothing,United States,Desktop,6818,84,1148,11819,3.68,33.92,3.92,Blog Post,74.87,2568.55,5,348.43749999999994,Low Priority
2023-02-13 11:00:00,sustainable outdoor gear,United States,Desktop,9004,80,1409,26324,0.83,5.61,10.9,Homepage,85.88,2013.4,9,4692.335115864527,Quick Win
2023-02-13 12:00:00,eco-friendly accessories,Australia,Mobile,8993,49,1390,43894,3.22,44.67,3.82,Category Page,32.99,6598.21,17,982.6281620774569,Low Priority
2023-02-13 13:00:00,sustainable outdoor gear,Germany,Desktop,6222,20,2454,32367,2.49,29.63,7.34,Product Page,68.33,121.14,15,1092.3725953425583,Low Priority
2023-02-13 14:00:00,recycled fabric dresses,Canada,Laptop,5454,49,1333,39627,2.14,5.79,1.25,Product Page,85.03,1655.53,18,6844.041450777202,Quick Win
2023-02-13 15:00:00,recycled fabric dresses,Australia,Tablet,993,1,2469,40234,6.78,24.93,3.22,Product Page,76.64,1677.37,11,1613.8788608102689,Low Priority
2023-02-13 16:00:00,sustainable outdoor gear,Mexico,Laptop,9617,33,508,37020,2.32,14.94,14.07,Blog Post,28.7,5214.23,19,2477.9116465863453,Growth Opportunity
2023-02-13 17:00:00,eco-friendly accessories,Canada,Mobile,2367,26,2390,47563,7.99,23.41,9.9,Product Page,76.69,1504.38,17,2031.738573259291,Low Priority
2023-02-13 18:00:00,eco-friendly accessories,Germany,Desktop,6527,70,1426,23271,9.62,19.15,0.75,Product Page,23.12,2844.63,16,1215.1958224543082,Growth Opportunity
2023-02-13 19:00:00,eco-friendly accessories,Canada,Desktop,5983,46,846,11516,5.59,24.67,10.3,Homepage,79.8,5921.8,5,466.8017835427645,Low Priority
2023-02-13 20:00:00,recycled fabric dresses,Germany,Laptop,3215,48,1907,4794,2.05,16.09,9.91,Blog Post,79.15,792.98,10,297.94903666873836,Growth Opportunity
2023-02-13 21:00:00,sustainable outdoor gear,United Kingdom,Mobile,5891,26,1348,39558,8.57,31.65,14.25,Product Page,17.39,4165.54,2,1249.8578199052135,Low Priority
2023-02-13 22:00:00,eco-friendly clothing,Mexico,Tablet,7673,50,376,28079,1.31,4.07,9.98,Homepage,55.86,6027.34,3,6899.017199017198,Quick Win
2023-02-13 23:00:00,organic cotton apparel,United Kingdom,Mobile,619,33,1723,27215,3.71,21.44,11.42,Homepage,61.66,7131.73,11,1269.356343283582,Low Priority
2023-02-14 00:00:00,eco-friendly accessories,Germany,Tablet,5920,35,221,45280,3.94,6.69,6.51,Homepage,50.49,5341.05,11,6768.310911808669,Quick Win
2023-02-14 01:00:00,eco-friendly clothing,United States,Laptop,416,52,935,32681,8.34,34.08,1.97,Blog Post,51.68,2378.11,16,958.9495305164319,Low Priority
2023-02-14 02:00:00,organic cotton apparel,Canada,Mobile,2173,19,2540,1998,6.75,24.89,5.6,Category Page,46.11,9437.62,14,80.27320208919245,Low Priority
2023-02-14 03:00:00,eco-friendly accessories,Canada,Mobile,3944,52,2386,18402,4.2,46.83,11.16,Homepage,36.91,4304.31,17,392.9532351057015,Low Priority
2023-02-14 04:00:00,organic cotton apparel,Australia,Tablet,7973,12,1587,25038,3.28,8.54,9.13,Blog Post,61.88,4491.6,17,2931.850117096019,Quick Win
2023-02-14 05:00:00,vegan leather handbags,Australia,Laptop,1081,97,1505,21539,8.39,2.04,2.35,Blog Post,37.01,6457.81,18,10558.333333333332,Maintain
2023-02-14 06:00:00,eco-friendly accessories,Canada,Desktop,6266,64,846,29841,9.18,21.28,6.79,Homepage,11.33,3027.47,8,1402.3026315789473,Low Priority
2023-02-14 07:00:00,organic cotton apparel,Mexico,Mobile,1357,60,1551,4184,3.94,43.35,7.89,Homepage,78.04,3250.44,15,96.51672433679354,Low Priority
2023-02-14 08:00:00,recycled fabric dresses,Australia,Laptop,257,55,85,7026,2.13,40.93,4.13,Blog Post,19.33,3587.32,15,171.6589298802834,Low Priority
2023-02-14 09:00:00,recycled fabric dresses,United Kingdom,Laptop,4619,56,992,41259,7.82,41.64,5.97,Blog Post,21.19,582.22,9,990.850144092219,Low Priority
2023-02-14 10:00:00,eco-friendly accessories,Germany,Desktop,8510,14,2732,48496,1.78,17.66,6.94,Homepage,82.54,6564.94,18,2746.092865232163,Growth Opportunity
2023-02-14 11:00:00,eco-friendly clothing,Canada,Mobile,6142,2,1718,43008,9.7,24.05,4.68,Product Page,77.47,9902.87,4,1788.2744282744281,Low Priority
2023-02-14 12:00:00,organic cotton apparel,Australia,Mobile,3229,93,1527,23186,4.0,11.71,9.74,Product Page,15.55,5536.89,19,1980.0170794192998,Growth Opportunity
2023-02-14 13:00:00,eco-friendly clothing,Germany,Mobile,2655,46,2231,17908,6.13,36.85,14.95,Homepage,83.08,505.74,7,485.9701492537313,Low Priority
2023-02-14 14:00:00,recycled fabric dresses,United States,Laptop,8104,93,713,6740,4.77,40.23,10.84,Blog Post,19.42,8378.66,6,167.5366641809595,Low Priority
2023-02-14 15:00:00,organic cotton apparel,Australia,Tablet,3728,4,1164,4963,3.52,36.06,6.7,Category Page,83.25,8868.27,3,137.63172490293954,Low Priority
2023-02-14 16:00:00,organic cotton apparel,Mexico,Mobile,3954,93,600,13677,2.21,25.95,12.64,Blog Post,24.32,394.44,10,527.0520231213874,Low Priority
2023-02-14 17:00:00,eco-friendly accessories,Mexico,Laptop,3772,88,2887,7334,6.75,8.24,3.1,Product Page,67.93,6311.86,19,890.0485436893204,Quick Win
2023-02-14 18:00:00,eco-friendly accessories,Germany,Desktop,6237,25,765,42929,2.02,32.83,6.7,Blog Post,19.69,3274.85,3,1307.6149862930247,Low Priority
2023-02-14 19:00:00,sustainable outdoor gear,Germany,Mobile,3140,87,899,1039,2.74,49.87,4.31,Blog Post,44.67,6136.36,1,20.834168838981352,Low Priority
2023-02-14 20:00:00,sustainable outdoor gear,Canada,Tablet,1592,69,2651,39638,8.28,43.22,10.88,Category Page,26.54,7868.53,6,917.1217029153171,Low Priority
2023-02-14 21:00:00,vegan leather handbags,United States,Laptop,1836,61,1656,3325,5.36,18.29,4.34,Homepage,72.88,2554.51,18,181.7933296883543,Growth Opportunity
2023-02-14 22:00:00,sustainable outdoor gear,Australia,Tablet,7019,39,795,29102,4.32,48.25,11.52,Homepage,55.16,3409.4,6,603.1502590673575,Low Priority
2023-02-14 23:00:00,organic cotton apparel,Canada,Tablet,2190,31,1521,16743,3.39,8.6,2.69,Homepage,73.93,4472.99,13,1946.860465116279,Quick Win
2023-02-15 00:00:00,recycled fabric dresses,Canada,Mobile,4656,66,1940,39104,3.28,44.29,12.15,Product Page,84.56,3015.91,13,882.9081056671936,Low Priority
2023-02-15 01:00:00,organic cotton apparel,Mexico,Mobile,8544,68,1425,4711,4.91,14.66,11.2,Product Page,19.69,6947.13,0,321.3506139154161,Growth Opportunity
2023-02-15 02:00:00,vegan leather handbags,Canada,Tablet,6707,97,1576,22490,7.72,41.86,4.81,Product Page,48.1,8388.94,19,537.2670807453416,Low Priority
2023-02-15 03:00:00,organic cotton apparel,United States,Tablet,898,62,203,5113,5.35,2.62,3.72,Homepage,66.91,5536.47,9,1951.5267175572517,Maintain
2023-02-15 04:00:00,vegan leather handbags,Mexico,Mobile,3018,94,1420,44425,7.06,44.12,1.71,Product Page,83.6,4880.43,6,1006.9129646418858,Low Priority
2023-02-15 05:00:00,organic cotton apparel,United States,Tablet,3005,34,1485,17657,0.62,12.09,2.61,Category Page,61.56,2705.38,9,1460.4631927212572,Growth Opportunity
2023-02-15 06:00:00,recycled fabric dresses,Australia,Mobile,4403,36,2830,31921,6.79,21.81,14.58,Product Page,51.29,3397.84,0,1463.5946813388355,Low Priority
2023-02-15 07:00:00,organic cotton apparel,Mexico,Mobile,9954,11,91,46252,7.21,48.1,3.24,Blog Post,42.07,764.5,5,961.5800415800414,Low Priority
2023-02-15 08:00:00,sustainable outdoor gear,Canada,Laptop,3414,62,129,11041,6.84,7.51,12.92,Category Page,63.12,1804.08,10,1470.1731025299603,Quick Win
2023-02-15 09:00:00,sustainable outdoor gear,Mexico,Tablet,4991,73,2350,35586,6.33,35.39,11.1,Category Page,70.89,9549.81,17,1005.5382876518789,Low Priority
2023-02-15 10:00:00,sustainable outdoor gear,United Kingdom,Laptop,8152,70,1164,33362,5.83,25.39,12.1,Product Page,22.65,3810.91,5,1313.9818826309572,Low Priority
2023-02-15 11:00:00,recycled fabric dresses,United Kingdom,Tablet,5651,25,628,24756,1.94,30.19,5.48,Blog Post,70.11,9871.81,16,820.0066247101689,Low Priority
2023-02-15 12:00:00,vegan leather handbags,Mexico,Mobile,553,7,2819,13874,5.62,1.63,1.58,Product Page,82.43,8566.46,2,8511.656441717792,Maintain
2023-02-15 13:00:00,vegan leather handbags,United States,Laptop,5234,91,2894,24886,6.17,11.83,3.76,Blog Post,22.25,8330.97,1,2103.6348267117496,Growth Opportunity
2023-02-15 14:00:00,vegan leather handbags,United Kingdom,Laptop,4038,23,123,31542,6.82,13.09,11.81,Product Page,17.92,8907.6,10,2409.6256684491977,Growth Opportunity
2023-02-15 15:00:00,eco-friendly clothing,United Kingdom,Laptop,2881,37,1157,16282,1.23,11.73,13.88,Product Page,44.28,5496.36,10,1388.064791133845,Growth Opportunity
2023-02-15 16:00:00,sustainable outdoor gear,Germany,Tablet,6869,82,1150,32434,2.5,29.27,12.24,Homepage,78.83,9149.05,1,1108.0970276733858,Low Priority
2023-02-15 17:00:00,vegan leather handbags,Canada,Mobile,6106,66,918,7663,9.84,14.95,5.29,Homepage,26.43,1766.79,9,512.5752508361204,Growth Opportunity
2023-02-15 18:00:00,recycled fabric dresses,Australia,Tablet,5532,4,2465,21295,2.35,49.02,9.7,Category Page,57.19,162.19,19,434.41452468380254,Low Priority
2023-02-15 19:00:00,eco-friendly clothing,Germany,Laptop,7971,2,891,25782,8.52,3.86,3.12,Blog Post,42.76,8252.22,18,6679.274611398964,Quick Win
2023-02-15 20:00:00,organic cotton apparel,Canada,Mobile,6117,58,2620,11556,7.36,21.39,5.98,Homepage,40.17,9098.89,19,540.2524544179523,Low Priority
2023-02-15 21:00:00,recycled fabric dresses,Australia,Mobile,1339,59,1484,21717,8.28,49.17,14.64,Category Page,28.8,6707.3,10,441.67175106772424,Low Priority
2023-02-15 22:00:00,eco-friendly clothing,Canada,Mobile,9684,91,2147,23789,7.57,33.27,4.55,Homepage,12.03,7840.15,12,715.0285542530808,Low Priority
2023-02-15 23:00:00,vegan leather handbags,United States,Desktop,2857,64,2430,49465,2.88,14.72,2.83,Homepage,65.54,2374.31,7,3360.39402173913,Growth Opportunity
2023-02-16 00:00:00,recycled fabric dresses,United Kingdom,Desktop,9626,56,798,21593,3.16,40.86,9.95,Homepage,63.65,6987.99,18,528.4630445423397,Low Priority
2023-02-16 01:00:00,organic cotton apparel,Mexico,Desktop,6828,44,1170,10471,7.68,30.13,11.69,Product Page,84.84,1155.2,10,347.52738134749416,Low Priority
2023-02-16 02:00:00,vegan leather handbags,United Kingdom,Desktop,6223,73,600,31427,9.93,44.57,8.08,Blog Post,34.29,4314.0,15,705.1155485752748,Low Priority
2023-02-16 03:00:00,vegan leather handbags,Mexico,Mobile,2651,27,2465,45530,7.53,49.52,13.85,Product Page,39.56,6158.21,10,919.4264943457189,Low Priority
2023-02-16 04:00:00,eco-friendly accessories,United States,Tablet,6993,74,1800,13329,2.57,11.64,0.78,Category Page,18.23,2949.93,14,1145.1030927835052,Growth Opportunity
2023-02-16 05:00:00,sustainable outdoor gear,Mexico,Tablet,8699,21,1098,25345,2.38,13.34,1.95,Product Page,53.26,8841.15,6,1899.9250374812596,Growth Opportunity
2023-02-16 06:00:00,eco-friendly clothing,United States,Desktop,8947,24,2671,29365,9.2,32.29,12.23,Category Page,54.08,4197.07,17,909.4146794673273,Low Priority
2023-02-16 07:00:00,eco-friendly clothing,United States,Mobile,6615,20,1047,20367,8.03,41.73,14.72,Homepage,20.22,5843.51,4,488.06613946800866,Low Priority
2023-02-16 08:00:00,vegan leather handbags,United States,Desktop,6197,12,896,25365,6.83,8.0,9.13,Homepage,11.2,786.89,9,3170.625,Quick Win
2023-02-16 09:00:00,vegan leather handbags,Germany,Desktop,1589,59,1195,14351,5.77,23.36,4.67,Blog Post,28.34,616.71,14,614.3407534246575,Low Priority
2023-02-16 10:00:00,eco-friendly clothing,United Kingdom,Laptop,379,40,2187,44159,3.39,12.19,8.76,Homepage,43.87,727.17,14,3622.559474979492,Growth Opportunity
2023-02-16 11:00:00,recycled fabric dresses,Australia,Tablet,5651,10,1814,48851,6.36,25.87,13.31,Category Page,41.67,867.39,15,1888.3262466177036,Low Priority
2023-02-16 12:00:00,eco-friendly accessories,Canada,Mobile,6265,28,2453,9345,5.35,37.26,10.94,Product Page,82.66,817.75,18,250.80515297906604,Low Priority
2023-02-16 13:00:00,eco-friendly clothing,Mexico,Tablet,5500,66,2286,22938,3.63,35.14,9.03,Homepage,62.35,5967.74,17,652.7603870233352,Low Priority
2023-02-16 14:00:00,eco-friendly clothing,United States,Tablet,6244,39,1929,26155,2.32,11.33,10.79,Category Page,46.5,9709.69,1,2308.473080317741,Growth Opportunity
2023-02-16 15:00:00,eco-friendly clothing,United States,Tablet,2332,94,413,30953,7.7,20.91,4.54,Product Page,79.66,3362.77,16,1480.2965088474414,Low Priority
2023-02-16 16:00:00,sustainable outdoor gear,Canada,Desktop,8858,54,2266,41606,6.58,32.33,1.45,Product Page,89.9,432.47,2,1286.9161769254563,Low Priority
2023-02-16 17:00:00,organic cotton apparel,Mexico,Laptop,8866,22,1219,38814,5.67,22.58,10.9,Homepage,87.17,7904.91,15,1718.9548272807795,Low Priority
2023-02-16 18:00:00,eco-friendly accessories,Canada,Mobile,7360,73,1819,33985,0.81,13.83,9.61,Blog Post,12.27,1788.69,15,2457.3391178597253,Growth Opportunity
2023-02-16 19:00:00,vegan leather handbags,Germany,Desktop,9113,74,1846,34032,3.28,33.1,9.43,Product Page,66.74,8749.28,19,1028.157099697885,Low Priority
2023-02-16 20:00:00,organic cotton apparel,Canada,Desktop,3784,99,2103,36904,3.87,20.72,7.21,Category Page,21.18,3097.1,0,1781.081081081081,Low Priority
2023-02-16 21:00:00,vegan leather handbags,Australia,Laptop,5063,18,209,28231,8.77,42.87,3.32,Blog Post,14.0,5349.0,8,658.5257756006531,Low Priority
2023-02-16 22:00:00,sustainable outdoor gear,Australia,Mobile,5242,66,886,33164,3.88,3.46,6.78,Homepage,13.09,9971.25,1,9584.971098265896,Quick Win
2023-02-16 23:00:00,sustainable outdoor gear,United States,Desktop,5652,54,1483,26461,9.07,33.54,14.6,Product Page,49.52,6461.27,18,788.9385807990459,Low Priority
2023-02-17 00:00:00,sustainable outdoor gear,Canada,Tablet,4343,97,2572,5270,8.6,9.89,3.96,Category Page,14.74,3848.58,11,532.8614762386248,Quick Win
2023-02-17 01:00:00,vegan leather handbags,United States,Desktop,6032,61,917,45132,6.71,5.98,2.14,Category Page,33.85,2602.94,5,7547.157190635451,Quick Win
2023-02-17 02:00:00,eco-friendly accessories,United States,Desktop,3172,14,1777,27606,3.5,34.46,12.73,Product Page,63.64,5307.26,8,801.1027278003481,Low Priority
2023-02-17 03:00:00,eco-friendly accessories,United States,Desktop,2889,59,718,10829,9.62,15.11,2.52,Homepage,44.74,6848.19,19,716.6776968894771,Growth Opportunity
2023-02-17 04:00:00,sustainable outdoor gear,United States,Desktop,847,96,1314,12914,9.09,31.92,11.27,Product Page,17.8,1968.16,5,404.57393483709274,Low Priority
2023-02-17 05:00:00,eco-friendly accessories,United Kingdom,Laptop,5974,39,689,7326,5.65,43.19,11.51,Homepage,14.48,8285.3,10,169.6225978235703,Low Priority
2023-02-17 06:00:00,vegan leather handbags,Canada,Mobile,3227,58,536,17768,6.94,41.06,7.53,Blog Post,27.99,2488.02,13,432.73258645884073,Low Priority
2023-02-17 07:00:00,recycled fabric dresses,United States,Desktop,7409,31,1318,5178,2.73,9.03,11.4,Homepage,46.97,6068.15,8,573.421926910299,Quick Win
2023-02-17 08:00:00,vegan leather handbags,United Kingdom,Tablet,5620,64,146,17134,1.95,21.54,10.55,Product Page,83.38,7260.92,18,795.4503249767874,Low Priority
2023-02-17 09:00:00,organic cotton apparel,Canada,Desktop,8098,45,750,35599,8.96,20.22,6.31,Blog Post,15.15,3215.4,10,1760.5835806132543,Low Priority
2023-02-17 10:00:00,recycled fabric dresses,United States,Tablet,3860,65,2090,11344,5.11,6.56,8.09,Homepage,13.62,7579.91,0,1729.2682926829268,Quick Win
2023-02-17 11:00:00,organic cotton apparel,Australia,Tablet,9833,90,202,20567,3.07,7.22,8.64,Homepage,43.27,9902.47,6,2848.6149584487534,Quick Win
2023-02-17 12:00:00,eco-friendly clothing,United Kingdom,Desktop,244,22,717,48073,7.4,2.76,6.83,Blog Post,49.94,5749.57,4,17417.753623188408,Maintain
2023-02-17 13:00:00,recycled fabric dresses,Mexico,Mobile,1348,68,2321,43432,9.14,23.52,7.94,Product Page,57.18,2202.67,12,1846.5986394557822,Low Priority
2023-02-17 14:00:00,vegan leather handbags,Mexico,Desktop,9585,96,374,32756,4.79,36.18,13.86,Category Page,80.84,3385.31,5,905.3620784964069,Low Priority
2023-02-17 15:00:00,recycled fabric dresses,Mexico,Desktop,5967,75,1768,40411,3.03,31.81,9.91,Product Page,34.0,9151.24,10,1270.386670858221,Low Priority
2023-02-17 16:00:00,vegan leather handbags,Mexico,Desktop,5625,14,1081,43419,3.08,33.47,14.57,Category Page,84.02,137.14,5,1297.2512697938453,Low Priority
2023-02-17 17:00:00,sustainable outdoor gear,Australia,Mobile,8278,50,2706,40842,3.69,40.53,7.12,Blog Post,24.9,4828.07,13,1007.698001480385,Low Priority
2023-02-17 18:00:00,vegan leather handbags,United Kingdom,Desktop,1348,22,2577,29109,6.62,35.57,7.64,Homepage,55.98,6738.7,5,818.3581669946584,Low Priority
2023-02-17 19:00:00,eco-friendly accessories,Australia,Laptop,3014,39,2031,26591,5.48,12.79,14.94,Category Page,13.68,259.09,5,2079.046129788898,Growth Opportunity
2023-02-17 20:00:00,eco-friendly accessories,Mexico,Mobile,8817,63,1561,41316,8.2,12.32,8.31,Blog Post,39.39,2238.9,19,3353.5714285714284,Growth Opportunity
2023-02-17 21:00:00,vegan leather handbags,Canada,Desktop,1042,15,1940,13324,5.65,2.75,3.07,Blog Post,18.11,5528.63,3,4845.090909090909,Maintain
2023-02-17 22:00:00,recycled fabric dresses,Mexico,Desktop,3980,85,1254,19958,9.56,15.09,0.92,Blog Post,28.64,9359.19,6,1322.59774685222,Growth Opportunity
2023-02-17 23:00:00,vegan leather handbags,United States,Mobile,3809,3,809,23595,4.76,9.09,0.89,Category Page,68.75,1632.36,18,2595.709570957096,Quick Win
2023-02-18 00:00:00,sustainable outdoor gear,Australia,Desktop,2550,71,2845,45469,3.61,17.49,7.12,Category Page,29.95,8119.59,9,2599.714122355632,Growth Opportunity
2023-02-18 01:00:00,sustainable outdoor gear,United Kingdom,Laptop,2139,95,1624,21519,5.1,23.14,10.68,Homepage,39.13,8565.59,17,929.9481417458945,Low Priority
2023-02-18 02:00:00,recycled fabric dresses,Germany,Laptop,6291,83,1734,32320,9.05,18.05,2.09,Homepage,77.12,2508.86,6,1790.5817174515234,Growth Opportunity
2023-02-18 03:00:00,eco-friendly clothing,Canada,Mobile,5869,46,942,31114,6.3,26.2,5.64,Homepage,45.38,8278.53,7,1187.557251908397,Low Priority
2023-02-18 04:00:00,organic cotton apparel,Germany,Desktop,4592,14,2960,5342,9.32,42.92,6.76,Homepage,18.47,8988.69,10,124.46411929170549,Low Priority
2023-02-18 05:00:00,organic cotton apparel,Canada,Laptop,728,25,1109,47426,8.82,29.63,14.84,Category Page,83.56,9671.38,2,1600.6074924063448,Low Priority
2023-02-18 06:00:00,organic cotton apparel,Germany,Mobile,2085,57,1656,48795,3.37,39.07,14.0,Blog Post,58.08,7984.64,2,1248.9122088558997,Low Priority
2023-02-18 07:00:00,eco-friendly clothing,Canada,Laptop,4390,81,1611,41269,3.84,38.51,4.07,Product Page,61.89,565.84,14,1071.6437289015842,Low Priority
